,id,name,href,company,gbfs_href,location.latitude,location.longitude,location.city,location.country,system,source,ebikes,license.name,license.url,scooters,instances
359,hellocycling-saitama,HELLO CYCLING Saitama,/v2/networks/hellocycling-saitama,['OpenStreet Corp.'],https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,35.86017,139.64347,埼玉県 (Saitama),JP,,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,,
360,hellocycling-shizuoka,HELLO CYCLING Shizuoka,/v2/networks/hellocycling-shizuoka,['OpenStreet Corp.'],https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,34.9769,138.3855,静岡県 (Shizuoka),JP,,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,,
361,hellocycling-tochigi,HELLO CYCLING Tochigi,/v2/networks/hellocycling-tochigi,['OpenStreet Corp.'],https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,36.75349,139.6115,栃木県 (Tochigi),JP,,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,,
362,hellocycling-tokyo,HELLO CYCLING Tokyo,/v2/networks/hellocycling-tokyo,['OpenStreet Corp.'],https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,35.671,139.765,東京都 (Tokyo),JP,,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,,
363,heraeus-hanau,Heraeus Hanau,/v2/networks/heraeus-hanau,['Heraeus Holding GmbH'],,50.1387,8.94429,Hanau,DE,Nextbike,,,,,,
364,hi-bike-fort-william,Hi-Bike Fort William,/v2/networks/hi-bike-fort-william,"['HITRANS', 'Wegoshare, Lda']",,56.8171,-5.1054,Fort William,GB,,,True,,,,
365,hi-bike-inverness,Hi-Bike Inverness,/v2/networks/hi-bike-inverness,"['HITRANS', 'Wegoshare, Lda']",,57.4767,-4.2269,Inverness,GB,,,True,,,,
366,hibike,Hibike,/v2/networks/hibike,['Bikeshare Hawaii Island'],https://kona.publicbikesystem.net/customer/ube/gbfs/v1/en/gbfs.json,19.6417,-155.9962,Kailua-Kona,US,,,,,,,
367,ibizi-ibiza-city,ibizi,/v2/networks/ibizi-ibiza-city,['Nextbike GmbH'],,38.9066,1.42046,Ibiza-City,ES,Nextbike,,,,,,
368,idecycle,IDEcycle,/v2/networks/idecycle,['Cykleo SAS'],,43.2957547,-0.3685668,Pau,FR,Cykleo,,,,,,
369,indego,Indego,/v2/networks/indego,"['City of Philadelphia', 'Bicycle Transit Systems', 'BCycle, LLC']",https://gbfs.bcycle.com/bcycle_indego/gbfs.json,39.95378,-75.16374,"Philadelphia, PA",US,BCycle,,,,,,
370,indiana-pacers-bikeshare,Indiana Pacers Bikeshare,/v2/networks/indiana-pacers-bikeshare,"['BCycle, LLC']",https://gbfs.bcycle.com/bcycle_pacersbikeshare/gbfs.json,39.76593,-86.16216,"Indianapolis, IN",US,BCycle,,,,,,
371,infralobo,Smart Bikes by Infralobo,/v2/networks/infralobo,"['Infralobo', 'Wegoshare, Lda']",,37.055,-8.0643,Vale do Lobo,PT,,,,,,,
372,integrabike,Integrabike,/v2/networks/integrabike,"['Prefeiture de Sorocaba', 'Urbes']",,-23.5015,-47.4526,Sorocaba,BR,Mobhis,,,,,,
373,jackson,Jackson County BCycle,/v2/networks/jackson,"['BCycle, LLC']",https://gbfs.bcycle.com/bcycle_jacksoncounty/gbfs.json,42.2462,-84.4031,"Jackson, MI",US,BCycle,,,,,,
374,jastrebarsko-jastrebarsko,Nextbike,/v2/networks/jastrebarsko-jastrebarsko,['Nextbike GmbH'],,45.6692,15.6541,Jastrebarsko,HR,Nextbike,,,,,,
375,jesinbici,JesinBici,/v2/networks/jesinbici,['Comunicare S.r.l.'],,43.522601,13.244448,Jesi,IT,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=236,,,,,
376,joco-new-york,JOCO New York,/v2/networks/joco-new-york,"['BEAM BIKE CORP.', 'JOCO']",,40.7572,-73.9859,New York,US,,,True,,,,
377,karuvelo,Karu'Vélo,/v2/networks/karuvelo,['Ecovelo'],https://api.gbfs.ecovelo.mobi/karu/gbfs.json,16.2411,-61.5331,Pointe-à-Pitre,FR,Ecovelo,,True,,,,
378,kolumbus-rogaland,Bysykkelen,/v2/networks/kolumbus-rogaland,['Kolumbus'],,58.9689,5.731,Rogaland,NO,kolumbus,,True,,,,
379,kotobike,Kotobike,/v2/networks/kotobike,['QBEI.inc'],https://app.kotobike.jp/api/exposed/v2/gbfs/gbfs.json,35.0115,135.7518,京都 (Kyoto),JP,,,,,,,
380,kuitunbike,Kuitun Bike,/v2/networks/kuitunbike,[],,44.429,84.9009,奎屯市 (Kuitun),CN,,,,,,,
381,kvb-rad-koln,KVB Rad,/v2/networks/kvb-rad-koln,['Nextbike GmbH'],,50.9429,6.95649,Köln,DE,Nextbike,,,,,,
382,lastenvelo-freiburg,LastenVelo Freiburg,/v2/networks/lastenvelo-freiburg,['LastenVelo Freiburg e.V.'],,47.9981,7.8439,Freiburg,DE,,,,,,,
383,le-marcel,Le Marcel,/v2/networks/le-marcel,['Ecovelo'],https://api.gbfs.ecovelo.mobi/lemarcel/gbfs.json,48.2997,4.0792,Troyes,FR,Ecovelo,,True,,,,
384,le-velo,LeVélo,/v2/networks/le-velo,"['LeVélo AMP Métropole', 'Ville de Marseille', 'Fifteen SAS']",https://api.omega.fifteen.eu/gbfs/2.2/marseille/en/gbfs.json?&key=MjE0ZDNmMGEtNGFkZS00M2FlLWFmMWItZGNhOTZhMWQyYzM2,43.296482,5.36978,Marseille,FR,,https://www.data.gouv.fr/fr/datasets/velos-a-assistance-electrique-en-libre-service-levelo-sur-marseille/,,Open Data Commons Open Database License (ODbL),http://opendatacommons.org/licenses/odbl/summary/,,
385,le-velo-star,LE vélo Star,/v2/networks/le-velo-star,"['Keolis', 'Rennes Metropole']",,48.114167,-1.680833,Rennes,FR,Keolis,https://data.explore.star.fr/explore/dataset/vls-stations-etat-tr/,,,,,
386,lecce,lecce,/v2/networks/lecce,['Comunicare S.r.l.'],,40.35040350928062,18.177824020385742,Lecce,IT,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=159,,,,,
387,lecco,Bicincittà,/v2/networks/lecco,['Comunicare S.r.l.'],,45.8565698,9.397670399999999,Lecco,IT,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=49,,,,,
388,li-bia-velo,Li bia velo,/v2/networks/li-bia-velo,['JCDecaux'],,50.465328,4.867665,Namur,BE,Cyclocity,https://developer.jcdecaux.com,,Open Licence,https://developer.jcdecaux.com/#/opendata/licence,,
389,libelo,Libélo,/v2/networks/libelo,['PBSC Urban Solutions'],https://valencefr.publicbikesystem.net/ube/gbfs/v1/,44.922726,4.905634,Valence,FR,,,,,,,
390,lime-portland,Lime Portland,/v2/networks/lime-portland,['Lime'],https://data.lime.bike/api/partners/v2/gbfs/portland/gbfs.json,45.5152,-122.6784,"Portland, OR",US,,,,,,,
391,lime-san-francisco,Lime San Francisco,/v2/networks/lime-san-francisco,['Lime'],https://data.lime.bike/api/partners/v2/gbfs/san_francisco/gbfs.json,37.7749,-122.4194,"San Francisco, CA",US,,,,,,,
392,lime-seattle,Lime Seattle,/v2/networks/lime-seattle,['Lime'],https://data.lime.bike/api/partners/v2/gbfs/seattle/gbfs.json,47.6062,-122.3321,"Seattle, WA",US,,,,,,,
393,limerick,TFI Bikes,/v2/networks/limerick,['The National Transport Authority'],,52.668746,-8.627809,Limerick,IE,TFI Bikes,,,,,,
394,lincoln,BikeLNK,/v2/networks/lincoln,"['BCycle, LLC']",https://gbfs.bcycle.com/bcycle_bikelnk/gbfs.json,40.8087,-96.7075,"Lincoln, NE",US,BCycle,,,,,,
395,linkbike-penang,LinkBike,/v2/networks/linkbike-penang,['FAST RENT BIKE (PG) Sdn. Bhd'],,5.4192,100.3281,Penang,MY,,,,,,,
396,longanoinbici,LonganoinBici,/v2/networks/longanoinbici,['Comunicare S.r.l.'],,38.149812517944284,15.212116241455078,Barcellona Pozzo di Gotto,IT,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=140,,,,,
397,lovelolibreservice,Lovélo Libre Service,/v2/networks/lovelolibreservice,"['Citybike Normandie', 'INURBA Mobility']",https://gbfs.urbansharing.com/lovelolibreservice.fr/gbfs.json,49.4432552,1.0999821,Rouen,FR,,,,,,,
398,lovesharing-canary-islands-fuerteventura,Lovesharing (Canary Islands),/v2/networks/lovesharing-canary-islands-fuerteventura,['Nextbike GmbH'],,28.3584,-14.064,Fuerteventura,ES,Nextbike,,,,,,
399,lovesharing-canary-islands-gran-canaria,Lovesharing (Canary Islands),/v2/networks/lovesharing-canary-islands-gran-canaria,['Nextbike GmbH'],,27.8154,-15.5182,Gran Canaria,ES,Nextbike,,,,,,
400,lovesharing-canary-islands-lanzarote,Lovesharing (Canary Islands),/v2/networks/lovesharing-canary-islands-lanzarote,['Nextbike GmbH'],,29.0491,-13.5729,Lanzarote,ES,Nextbike,,,,,,
401,lundahoj,Lundahoj,/v2/networks/lundahoj,['JCDecaux'],,55.7046601,13.1910073,Lund,SE,Cyclocity,https://developer.jcdecaux.com,,Open Licence,https://developer.jcdecaux.com/#/opendata/licence,,
402,lviv-odessa,Nextbike,/v2/networks/lviv-odessa,['Nextbike GmbH'],,46.463,30.7042,Odessa,UA,Nextbike,,,,,,
403,madison,BCycle,/v2/networks/madison,"['BCycle, LLC']",https://gbfs.bcycle.com/bcycle_madison/gbfs.json,43.07571,-89.38527,"Madison, WI",US,BCycle,,,,,,
404,malmobybike,Malmö by bike,/v2/networks/malmobybike,['ClearChannel'],,55.605,13.0038,Malmö,SE,SmartBike,,,,,,
405,manerba-in-bici,Manerba in Bici,/v2/networks/manerba-in-bici,['Comunicare S.r.l.'],,45.561179,10.559406,Manerba del Garda,IT,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=102,,,,,
406,mar-e-bici,Mar e Bici,/v2/networks/mar-e-bici,['Comunicare S.r.l.'],,42.805855,10.196514,Marciana Marina,IT,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=90,,,,,
407,marseillan,Marseillan vélo libre-service,/v2/networks/marseillan,['Ecovelo'],https://api.gbfs.ecovelo.mobi/marseillan/gbfs.json,43.3572,3.5283,Marseillan,FR,Ecovelo,,,,,,
408,mbajk,MBajk,/v2/networks/mbajk,['JCDecaux'],,46.5547,15.6459,Maribor,SI,Cyclocity,https://developer.jcdecaux.com,,Open Licence,https://developer.jcdecaux.com/#/opendata/licence,,
409,mcallen,RGV BCycle,/v2/networks/mcallen,"['BCycle, LLC']",https://gbfs.bcycle.com/bcycle_mcallen/gbfs.json,26.20438,-98.2261,"McAllen, TX",US,BCycle,,,,,,
410,medina-careem-bike,Medina Careem BIKE,/v2/networks/medina-careem-bike,['Careem'],https://dubai.publicbikesystem.net/customer/gbfs/v2/en/gbfs.json,24.4682,39.612,Medina,SA,,,,,,,
411,meglio-in-bici,Meglio in Bici,/v2/networks/meglio-in-bici,['Comunicare S.r.l.'],,45.520541,9.341984,Cernusco sul Naviglio - Pioltello - Carugate,IT,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=121,,,,,
412,mein-konrad-konstanz,Mein konrad,/v2/networks/mein-konrad-konstanz,['Nextbike GmbH'],,47.6732,9.1663,Konstanz,DE,Nextbike,,,,,,
413,meiob,meioB,/v2/networks/meiob,['CIM Médio Tejo'],,39.6024,-8.4069,Médio Tejo,PT,,,,,,,
414,memphis,Explore Bike Share,/v2/networks/memphis,"['BCycle, LLC']",https://gbfs.bcycle.com/bcycle_memphis/gbfs.json,35.1486,-90.045,"Memphis, TN",US,BCycle,,,,,,
415,metro-bike-share,Metro Bike Share,/v2/networks/metro-bike-share,"['Los Angeles County Metropolitan Transportation Authority (Metro)', 'Bicycle Transit Systems', 'BCycle, LLC']",https://gbfs.bcycle.com/bcycle_lametro/gbfs.json,34.04855,-118.25905,"Los Angeles, CA",US,BCycle,,,,,,
416,metropolradruhr-bochum,metropolradruhr,/v2/networks/metropolradruhr-bochum,['Nextbike GmbH'],,51.4813,7.2133,Bochum,DE,Nextbike,,,,,,
417,metropolradruhr-bottrop,metropolradruhr,/v2/networks/metropolradruhr-bottrop,['Nextbike GmbH'],,51.5263,6.94611,Bottrop,DE,Nextbike,,,,,,
418,metropolradruhr-dortmund,metropolradruhr,/v2/networks/metropolradruhr-dortmund,['Nextbike GmbH'],,51.5141,7.46255,Dortmund,DE,Nextbike,,,,,,
419,metropolradruhr-duisburg,metropolradruhr,/v2/networks/metropolradruhr-duisburg,['Nextbike GmbH'],,51.4487,6.77513,Duisburg,DE,Nextbike,,,,,,
420,metropolradruhr-essen,metropolradruhr,/v2/networks/metropolradruhr-essen,['Nextbike GmbH'],,51.4425,7.02301,Essen,DE,Nextbike,,,,,,
421,metropolradruhr-gelsenkirchen,metropolradruhr,/v2/networks/metropolradruhr-gelsenkirchen,['Nextbike GmbH'],,51.5404,7.07039,Gelsenkirchen,DE,Nextbike,,,,,,
422,metropolradruhr-hamm,metropolradruhr,/v2/networks/metropolradruhr-hamm,['Nextbike GmbH'],,51.6775,7.84836,Hamm,DE,Nextbike,,,,,,
423,metropolradruhr-herne,metropolradruhr,/v2/networks/metropolradruhr-herne,['Nextbike GmbH'],,51.5363,7.21493,Herne,DE,Nextbike,,,,,,
424,metropolradruhr-mulheim-adr,metropolradruhr,/v2/networks/metropolradruhr-mulheim-adr,['Nextbike GmbH'],,51.4308,6.87401,Mülheim a.d.R.,DE,Nextbike,,,,,,
425,metropolradruhr-oberhausen,metropolradruhr,/v2/networks/metropolradruhr-oberhausen,['Nextbike GmbH'],,51.4936,6.85169,Oberhausen,DE,Nextbike,,,,,,
426,metrorower,Metrorower,/v2/networks/metrorower,"['Górnośląsko-Zagłębiowska Metropolia', 'Nextbike GZM']",https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_zz/gbfs.json,50.2664,19.0217,Górnośląsko-Zagłębiowska Metropolia,PL,Nextbike,,,,,,
427,mibici-guadalajara,MIBICI,/v2/networks/mibici-guadalajara,"['BKT bici publica S.A. de C.V.', 'PBSC Urban Solutions']",https://guad.publicbikesystem.net/ube/gbfs/v1/,20.6737883,-103.3704325,Guadalajara,MX,,,,,,,
428,mibicitubici,Mi bici tu bici,/v2/networks/mibicitubici,"['Mobilicidade Tecnologia LTD', 'Municipalidad de Rosario']",https://www.mibicitubici.gob.ar/opendata/gbfs.json,-32.95,-60.65,Rosario,AR,,,,,,,
429,mibisivalencia,MIBISI,/v2/networks/mibisivalencia,['Movilidad Urbana Sostenible SLU'],,39.4745,-0.4189,"Valencia, área metropolitana",ES,,,,,,,"[{'tag': 'horta-sud-en-bici', 'meta': {'city': 'Aldaia, Alaquàs, Quart de Poblet, Xirivella', 'country': 'ES', 'name': 'Horta Sud en bici', 'latitude': 39.4696, 'longitude': -0.4605}}, {'tag': 'xufabike', 'meta': {'city': 'Alboraia', 'country': 'ES', 'name': 'XufaBike', 'latitude': 39.4988, 'longitude': -0.3511}}, {'tag': 'bicimeliana', 'meta': {'city': 'Meliana', 'country': 'ES', 'name': 'BiciMeliana', 'latitude': 39.5285, 'longitude': -0.348}}, {'tag': 'carraixet-bici', 'meta': {'city': 'Alfara del Patriarca, Foios, Bonrepòs i Mirambell, Vinales', 'country': 'ES', 'name': 'Carraixet Bici', 'latitude': 39.5384, 'longitude': -0.3715}}]"
430,mimuovofe,Mi Muovo in Bici,/v2/networks/mimuovofe,['Comunicare S.r.l.'],,44.8350382,11.6240562,Ferrara,IT,Bicincittà,http://www.mimuovoinbici.it/frmLeStazioni.aspx?ID=142,,,,,
431,mobibike-dresden,MOBIbike,/v2/networks/mobibike-dresden,['Nextbike GmbH'],,51.0535,13.7387,Dresden,DE,Nextbike,,,,,,
432,mobibikes,Mobi,/v2/networks/mobibikes,"['Vanncouver Bike Share Inc.', 'CycleHop LLC', 'City of Vancouver', 'Shaw Communications Inc.', 'Fifteen']",https://gbfs.kappa.fifteen.eu/gbfs/2.2/mobi/en/gbfs.json,49.2827,-123.1207,Vancouver,CA,,,,,,,
433,mogo-detroit,MoGo,/v2/networks/mogo-detroit,"['PBSC Urban Solutions', 'Shift Transit']",https://detroit.publicbikesystem.net/customer/gbfs/v2/gbfs.json,42.331548,-83.0465,"Detroit, MI",US,,,True,,,,
434,monabike,MonaBike,/v2/networks/monabike,['PBSC Urban Solutions'],https://monaco.publicbikesystem.net/customer/ube/gbfs/v1/,43.733333,7.416667,Monaco,MC,,,,,,,
435,monopoli-bike,Monopoli BIKE,/v2/networks/monopoli-bike,['Comunicare S.r.l.'],,40.94519109440738,17.311687995336918,Monopoli,IT,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=191,,,,,
436,movemix-bike,Movemix Bike,/v2/networks/movemix-bike,['Nextbike GmbH'],,51.4938,11.9628,Halle (Saale),DE,Nextbike,,,,,,
437,mvg-meinrad-nextbike-mainz,meinRad MVG Mainz,/v2/networks/mvg-meinrad-nextbike-mainz,['Mainzer Verkehrsgesellschaft mbH'],,50.0153,8.252,Mainz,DE,Nextbike,,,,,,
438,mvrad-anklam,MV-Rad,/v2/networks/mvrad-anklam,['Nextbike GmbH'],,53.8614,13.6907,Anklam,DE,,,,,,,
439,mvrad-hq,MV-Rad,/v2/networks/mvrad-hq,['Nextbike GmbH'],,53.6707,12.4255,MV-Rad,DE,Nextbike,,,,,,
440,nashville,Nashville BCycle,/v2/networks/nashville,"['BCycle, LLC']",https://gbfs.bcycle.com/bcycle_nashville/gbfs.json,36.15768,-86.773,"Nashville, TN",US,BCycle,,,,,,
441,nbici,nbici,/v2/networks/nbici,['Bicincitta Italia S.r.l.'],,42.8116631,-1.6482653,Pamplona,ES,Weelo,,,,,,
442,neuchatelroule,Neuchâtelroule,/v2/networks/neuchatelroule,['Donkey Republic'],https://stables.donkey.bike/api/public/gbfs/2/donkey_neuchatel/gbfs.json,46.9916,6.9269,Neuchâtel,CH,,,,,,,
443,nextbike-10vorwien,Nextbike,/v2/networks/nextbike-10vorwien,['Nextbike GmbH'],,48.3403,16.279,10vorWien,AT,,,,,,,
444,nextbike-auckland-waterfront,Nextbike,/v2/networks/nextbike-auckland-waterfront,['Nextbike GmbH'],,-36.841,174.763,Auckland Waterfront,NZ,,,,,,,
445,nextbike-bergamo,nextbike Bergamo,/v2/networks/nextbike-bergamo,['Nextbike GmbH'],,45.6986,9.67567,Bergamo,IT,Nextbike,,,,,,
446,nextbike-berlin,Nextbike,/v2/networks/nextbike-berlin,['Nextbike GmbH'],,52.5087,13.3563,Berlin,DE,Nextbike,,,,,,
447,nextbike-berounsko,nextbike Berounsko,/v2/networks/nextbike-berounsko,['Nextbike GmbH'],,49.9616,14.064,Berounsko,CZ,Nextbike,,,,,,
448,nextbike-bielefeld,meinSiggi,/v2/networks/nextbike-bielefeld,['Nextbike GmbH'],,52.0257,8.53286,Bielefeld,DE,Nextbike,,,,,,
449,nextbike-biker-bialystok,BIKER Białystok,/v2/networks/nextbike-biker-bialystok,['Nextbike GmbH'],https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_bp/gbfs.json,53.1299,23.1564,Białystok,PL,Nextbike,,,,,,
450,nextbike-bonn,Nextbike,/v2/networks/nextbike-bonn,['Nextbike GmbH'],,50.7367,7.09541,Bonn,DE,Nextbike,,,,,,
451,nextbike-brno,nextbike Brno,/v2/networks/nextbike-brno,['Nextbike GmbH'],,49.1911,16.6148,Brno,CZ,Nextbike,,,,,,
452,nextbike-brno-kurim,nextbike Brno,/v2/networks/nextbike-brno-kurim,['Nextbike GmbH'],,49.2994,16.5368,Kuřim,CZ,Nextbike,,,,,,
453,nextbike-cardiff,Nextbike,/v2/networks/nextbike-cardiff,['Nextbike GmbH'],,51.4848,-3.19062,Cardiff,GB,,,,,,,
454,nextbike-christchurch,Nextbike,/v2/networks/nextbike-christchurch,['Nextbike GmbH'],,-43.5341,172.621,Christchurch,NZ,,,,,,,
455,nextbike-czestochowski-rower-miejski-poland,Częstochowski Rower Miejski Poland,/v2/networks/nextbike-czestochowski-rower-miejski-poland,['Nextbike GmbH'],https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_jp/gbfs.json,50.8116,19.1176,Częstochowa,PL,Nextbike,,,,,,
456,nextbike-dusseldorf,Nextbike,/v2/networks/nextbike-dusseldorf,['Nextbike GmbH'],,51.2243,6.77204,Düsseldorf,DE,Nextbike,,,,,,
457,nextbike-dvur-kralove,nextbike Dvůr Králové,/v2/networks/nextbike-dvur-kralove,['Nextbike GmbH'],,50.4278,15.8162,Dvůr Králové,CZ,Nextbike,,,,,,
458,nextbike-ennetmoos,Nextbike,/v2/networks/nextbike-ennetmoos,['Nextbike GmbH'],,46.9573,8.3377,Ennetmoos,CH,Nextbike,,,,,,
459,nextbike-erfurt,Nextbike,/v2/networks/nextbike-erfurt,['Nextbike GmbH'],,50.9785,11.0334,Erfurt,DE,,,,,,,
460,nextbike-focsani,nextbike Romania,/v2/networks/nextbike-focsani,['Nextbike GmbH'],,45.6947,27.1851,Focșani,RO,Nextbike,,,,,,
461,nextbike-frydek-mistek,nextbike Frýdek-Místek,/v2/networks/nextbike-frydek-mistek,['Nextbike GmbH'],,49.6832,18.3457,Frýdek-Místek,CZ,Nextbike,,,,,,
462,nextbike-giessen,Nextbike,/v2/networks/nextbike-giessen,['Nextbike GmbH'],,50.5943,8.68097,Gießen,DE,Nextbike,,,,,,
463,nextbike-glasgow,Nextbike,/v2/networks/nextbike-glasgow,['Nextbike GmbH'],,55.8589,-4.25549,Glasgow,GB,Nextbike,,,,,,
464,nextbike-grm-grodzisk-poland,GRM Grodzisk Poland,/v2/networks/nextbike-grm-grodzisk-poland,['Nextbike GmbH'],https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_gp/gbfs.json,52.113,20.6265,Grodzisk Mazowiecki,PL,Nextbike,,,,,,
465,nextbike-gross-enzersdorf,Nextbike,/v2/networks/nextbike-gross-enzersdorf,['Nextbike GmbH'],,48.1986,16.5496,Groß Enzersdorf,AT,Nextbike,,,,,,
466,nextbike-gutersloh,Nextbike,/v2/networks/nextbike-gutersloh,['Nextbike GmbH'],,51.9049,8.39275,Gütersloh,DE,Nextbike,,,,,,
467,nextbike-havirov,nextbike Havířov,/v2/networks/nextbike-havirov,['Nextbike GmbH'],,49.7799,18.4328,Havířov,CZ,Nextbike,,,,,,
468,nextbike-hergiswil,Nextbike,/v2/networks/nextbike-hergiswil,['Nextbike GmbH'],,46.9905,8.30829,Hergiswil,CH,Nextbike,,,,,,
469,nextbike-hodonin,nextbike Hodonín,/v2/networks/nextbike-hodonin,['Nextbike GmbH'],,48.8489,17.1327,Hodonín,CZ,Nextbike,,,,,,
470,nextbike-hollabrunn,Nextbike,/v2/networks/nextbike-hollabrunn,['Nextbike GmbH'],,48.562,16.0785,Hollabrunn,AT,Nextbike,,,,,,
471,nextbike-horw,Nextbike,/v2/networks/nextbike-horw,['Nextbike GmbH'],,47.0188,8.30828,Horw,CH,Nextbike,,,,,,
472,nextbike-hradec-kralove,nextbike Hradec Králové,/v2/networks/nextbike-hradec-kralove,['Nextbike GmbH'],,50.2079,15.8334,Hradec Králové,CZ,Nextbike,,,,,,
473,nextbike-ivano-frankivsk,Nextbike,/v2/networks/nextbike-ivano-frankivsk,['Nextbike GmbH'],,48.9281,24.7103,Ivano Frankivsk,UA,Nextbike,,,,,,
474,nextbike-jaskolka,JasKółka,/v2/networks/nextbike-jaskolka,['Nextbike GmbH'],https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_pj/gbfs.json,49.9537,18.6005,Jastrzębie-Zdrój,PL,Nextbike,,,,,,
475,nextbike-jicin,nextbike Jičín,/v2/networks/nextbike-jicin,['Nextbike GmbH'],,50.4367,15.3743,Jičín,CZ,Nextbike,,,,,,
476,nextbike-jihlava,nextbike Jihlava,/v2/networks/nextbike-jihlava,['Nextbike GmbH'],,49.4078,15.6061,Jihlava,CZ,Nextbike,,,,,,
477,nextbike-karlsruhe,KVV.nextbike,/v2/networks/nextbike-karlsruhe,['Nextbike GmbH'],,49.0102,8.41827,Karlsruhe,DE,Nextbike,,,,,,
478,nextbike-kassel,Nextbike,/v2/networks/nextbike-kassel,['Nextbike GmbH'],,51.3127,9.47975,Kassel,DE,Nextbike,,,,,,
479,nextbike-kladno,nextbike Kladno,/v2/networks/nextbike-kladno,['Nextbike GmbH'],,50.1435,14.1082,Kladno,CZ,Nextbike,,,,,,
480,nextbike-klagenfurt,Nextbike,/v2/networks/nextbike-klagenfurt,['Nextbike GmbH'],,46.6335,14.3085,Klagenfurt,AT,Nextbike,,,,,,
481,nextbike-kolobrzeski-rower-nextbike,Kołobrzeski Rower Nextbike,/v2/networks/nextbike-kolobrzeski-rower-nextbike,['Nextbike GmbH'],https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_kr/gbfs.json,54.1756,15.5702,Kołobrzeg,PL,Nextbike,,,,,,
482,nextbike-koninski-rower-miejski-poland,Koniński Rower Miejski Poland,/v2/networks/nextbike-koninski-rower-miejski-poland,['Nextbike GmbH'],https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_pn/gbfs.json,52.2328,18.2538,Konin,PL,Nextbike,,,,,,
483,nextbike-koprivnice,nextbike Kopřivnice,/v2/networks/nextbike-koprivnice,['Nextbike GmbH'],,49.5934,18.1422,Kopřivnice,CZ,Nextbike,,,,,,
484,nextbike-koszalinski-rower-miejski-poland,Koszaliński Rower Miejski Poland,/v2/networks/nextbike-koszalinski-rower-miejski-poland,['Nextbike GmbH'],https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_ps/gbfs.json,54.1866,16.1877,Koszalin,PL,Nextbike,,,,,,
485,nextbike-krnov,nextbike Krnov,/v2/networks/nextbike-krnov,['Nextbike GmbH'],,50.0703,17.8837,Krnov,CZ,,,,,,,
486,nextbike-leipzig,Nextbike,/v2/networks/nextbike-leipzig,['Nextbike GmbH'],,51.3415,12.3625,Leipzig,DE,Nextbike,,,,,,
487,nextbike-limassol,Nextbike,/v2/networks/nextbike-limassol,['Nextbike GmbH'],,34.6823,33.0464,Limassol,CY,Nextbike,,,,,,
488,nextbike-lippstadt,Nextbike,/v2/networks/nextbike-lippstadt,['Nextbike GmbH'],,51.6755,8.34394,Lippstadt,DE,Nextbike,,,,,,
489,nextbike-lodzki-rower-publiczny,Łódzki Rower Publiczny,/v2/networks/nextbike-lodzki-rower-publiczny,['Nextbike GmbH'],https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_lp/gbfs.json,51.7591,19.456,Łódź - Łódzki Rower Publiczny,PL,Nextbike,,,,,,
490,nextbike-loker-lomza,ŁoKeR - Łomża,/v2/networks/nextbike-loker-lomza,['Nextbike GmbH'],https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_oa/gbfs.json,53.1733,22.0726,Łomża,PL,Nextbike,,,,,,
491,nextbike-luzern,Nextbike,/v2/networks/nextbike-luzern,['Nextbike GmbH'],,47.0472,8.30446,Luzern,CH,Nextbike,,,,,,
492,nextbike-lviv,Nextbike,/v2/networks/nextbike-lviv,['Nextbike GmbH'],,49.8402,24.0182,Lviv,UA,Nextbike,,,,,,
493,nextbike-marburg,Nextbike,/v2/networks/nextbike-marburg,['Nextbike GmbH'],,50.8019,8.76444,Marburg,DE,Nextbike,,,,,,
